Object,X,Y,Z
box(0),0.32396587722872877,0.05221334995963933,1.05
box(9),0.5378219688877679,0.10091369466761468,1.05
box(8),0.5445716961015217,-0.10635239022395981,1.05
box(7),0.6040467618410689,0.4817108688553009,1.05
box(6),0.542549127401831,0.25474458855355775,1.05
box(5),0.6079666311644025,-0.4252336692329941,1.05
box(4),0.3027585454070234,-0.16334190019241657,1.05
box(3),0.3298532739533634,0.43278054920261144,1.05
box(2),0.3322131546660479,0.27499306757346353,1.05
box(1),0.563776780896948,-0.25934508887837737,1.05
box(0),0.43295665829442825,-0.4574197030079308,1.05
box(9),0.3194287117780833,0.1122982421082237,1.05
box(8),0.6046713669564827,0.09503226620422744,1.05
box(7),0.4991284035295205,-0.08731591184551202,1.05
box(6),0.6095945166521792,0.4881089832499471,1.05
box(5),0.607384020913789,0.3155840026517799,1.05
box(4),0.6316787177367329,-0.4995611712107555,1.05
box(3),0.3271909070695143,-0.3008031147303152,1.05
box(2),0.42216964712867905,0.4134782174264934,1.05
box(1),0.4637271603965457,0.23416837269891133,1.05
box(0),0.6143645980768232,-0.3070211006783037,1.05
box(9),0.30444467590957847,-0.48829606441941176,1.05
box(8),0.396558168369432,0.07156738439564092,1.05
box(7),0.328236442531202,-0.1212865752116904,1.05
box(6),0.4819730779085124,-0.07649523721458196,1.05
box(5),0.4746505007591632,-0.3835113408748173,1.05
box(4),0.6224156360431383,0.04169070221119753,1.05
box(3),0.5927180171496857,0.41586734908102796,1.05
box(2),0.3318078361822073,-0.2896185266280503,1.05
box(1),0.39795099547860524,0.3769739782742283,1.05
box(0),0.5216226775769005,0.17856850517349743,1.05
box(9),0.625205894318161,-0.49826700166595905,1.05
box(8),0.6472253118834703,-0.21194110540880662,1.05
box(7),0.359094028454714,0.11327491940034862,1.05
box(6),0.35663119783648756,-0.4850390211549853,1.05
box(5),0.3399181966828461,-0.12459514798559856,1.05
box(4),0.47975421138218943,-0.19106301557370386,1.05
box(3),0.5403957663619843,-0.00859564593100337,1.05
box(2),0.30596275969025477,0.2568464864353607,1.05
box(1),0.6116931881586789,0.39863257858598067,1.05
box(0),0.31222985983303825,0.42179099755829375,1.05
box(9),0.48574289314501046,0.31110890587941187,1.05
box(8),0.3059986325935431,-0.33504918589853827,1.05
box(7),0.6444624559870804,0.13141355089367468,1.05
box(6),0.6480136759906543,-0.49931116731666814,1.05
box(5),0.6304053049555156,-0.13888792229413283,1.05
box(4),0.37472883977906324,-0.028275686025678537,1.05
box(3),0.48779356296827914,-0.30609776905104324,1.05
box(2),0.39223381729141255,-0.47147023639673424,1.05
box(1),0.33922269836462116,0.178931974861126,1.05
box(0),0.5237776558215861,0.4688500253062422,1.05
box(9),0.30236184416770767,0.41454473269907877,1.05
box(8),0.5486433167584452,0.30930716621581067,1.05
box(7),0.30495234090447976,-0.1722300170312946,1.05
box(6),0.6012379662899265,0.10487006042446334,1.05
box(5),0.5981676162604286,-0.43164647223035046,1.05
box(4),0.5682959277826187,-0.08623492727181248,1.05
box(3),0.3826646159037053,-0.021057955197726907,1.05
box(2),0.5821040394056415,-0.26309616189487595,1.05
box(1),0.38301307727431627,-0.3416725966146539,1.05
box(0),0.39272293509652856,0.15474535439195236,1.05
box(9),0.5923004095639757,0.4811586723295572,1.05
box(8),0.32822616520959963,0.30378143577298866,1.05
box(7),0.42196825944613886,0.49886776452122983,1.05
box(6),0.4912118990518246,0.3409929639016156,1.05
box(5),0.6442187806878998,0.2990494855178589,1.05
box(4),0.4391420329765067,-0.1922286330952715,1.05
box(3),0.5561288471241524,-0.05219828704693574,1.05
box(2),0.6459528097269208,-0.4779624281570972,1.05
box(1),0.6285686651402504,-0.20964258349004394,1.05
box(0),0.5574052870088516,0.10985467759819989,1.05
box(9),0.3004634326931014,0.06163159339419688,1.05
box(8),0.3359337446051375,-0.42401795237086126,1.05
box(7),0.33832678635668045,0.3016760534743794,1.05
box(6),0.5141016438791656,-0.3934653101355817,1.05
box(5),0.5291473900944871,0.48547997911153773,1.05
box(4),0.5330925109680422,0.30071105823947575,1.05
box(3),0.31806842018840176,-0.19090705011850184,1.05
box(2),0.4684667334028013,-0.10237216471311772,1.05
box(1),0.3098253804421165,0.4825114730012925,1.05
box(0),0.6419049751621695,-0.10112161301147204,1.05
box(9),0.4821206623262846,0.11939723294743032,1.05
box(8),0.6253129008951996,-0.2913645689044905,1.05
box(7),0.6445024665376164,0.11438753769759025,1.05
box(6),0.3127909534818302,-0.4583088498148553,1.05
box(5),0.46390238763278524,-0.2982977516718496,1.05
box(4),0.4943053309897685,-0.45243582754628753,1.05
box(3),0.33127752879929667,-0.012860682607314433,1.05
box(2),0.3090181565564287,-0.22658256184748915,1.05
box(1),0.5142433941138381,0.43642016306094433,1.05
box(0),0.560011384516899,0.2616183669994032,1.05
box(9),0.4861660954999767,-0.061220447238927056,1.05
box(8),0.30307873500028704,0.44455596650780704,1.05
box(7),0.6197737851100222,-0.24206187187632533,1.05
box(6),0.3760920063110441,0.16265125785278334,1.05
box(5),0.3146234523414943,-0.3803143442627205,1.05
box(4),0.3878647715928959,0.3202215605488089,1.05
box(3),0.5743374721640833,-0.47885770559459384,1.05
box(2),0.6285156044399729,0.04726125628371958,1.05
box(1),0.3430746660984474,0.01298020290168811,1.05
box(0),0.4670331851263505,0.46360486464785355,1.05
box(9),0.5680003399542355,0.27042329782511143,1.05
box(8),0.4127836466012182,-0.14014663398873484,1.05
box(7),0.4838577708595615,-0.33151193916418376,1.05
box(6),0.30103183066010497,0.4711241513366081,1.05
box(5),0.643352459498003,-0.1952489752872777,1.05
box(4),0.620242317851655,0.4239208685113698,1.05
box(3),0.47350017606245903,0.14865616878801247,1.05
box(2),0.6351792476641329,-0.3702406784861837,1.05
box(1),0.6198914974198616,-0.006924477412115215,1.05
box(0),0.3160423324808864,-0.25866736020785996,1.05
box(9),0.44461816519743846,0.3866740650041548,1.05
box(8),0.35443472414758787,-0.41717008033446135,1.05
box(7),0.32953846975137674,-0.02638684069518793,1.05
box(6),0.4675897030826318,-0.2832988183757076,1.05
box(5),0.32772348724933315,0.2903545671803597,1.05
box(4),0.6101660516580981,-0.21455358079979026,1.05
box(3),0.5996758260200548,0.4591210373548299,1.05
box(2),0.49306613090773965,0.24283945204837676,1.05
box(1),0.3159991714173603,0.49418691268493586,1.05
box(0),0.5582074006367534,0.027786732980920492,1.05
box(9),0.5860902744393572,-0.4964494926024855,1.05
box(8),0.31925423965611943,-0.21668414547901438,1.05
box(7),0.46141588941627654,0.400541253351797,1.05
box(6),0.6423161181490677,0.31365909057482333,1.05
box(5),0.33333052923181705,-0.3792932458879248,1.05
box(4),0.3866541203448618,0.053974981030396996,1.05
box(3),0.5594595697436215,-0.23599655552655718,1.05
box(2),0.30038359051624697,0.19512531416544754,1.05
box(1),0.4473009413576493,-0.08941689334308722,1.05
box(0),0.6319958203943877,0.4969570461716756,1.05
box(9),0.5486313986290201,0.19470826635025262,1.05
box(8),0.6467008107812928,-0.4021345195778083,1.05
box(7),0.6201380893313624,-0.03320508374036557,1.05
box(6),0.3497925813276992,0.3996896397221369,1.05
box(5),0.3511437533952235,-0.21218573027665277,1.05
box(4),0.38844514928848345,-0.4282394983006642,1.05
box(3),0.36122653011015254,0.04082682463270071,1.05
box(2),0.5720967697352108,0.3556288819459872,1.05
box(1),0.5650026758502138,-0.24399560479927873,1.05
box(0),0.34272015144584606,0.24903799064606402,1.05
box(9),0.4850082649314432,0.49289563288213145,1.05
box(8),0.47048106398589123,0.1673379069919716,1.05
box(7),0.6342665522105272,0.12810110011569087,1.05
box(6),0.5318080575061975,-0.47331830506266326,1.05
box(5),0.5914246505248594,-0.05023070623543724,1.05
box(4),0.44124973111578647,-0.0992675275386502,1.05
box(3),0.30310211669941767,-0.24267408868203222,1.05
box(2),0.3205173271937225,0.4573838773582515,1.05
box(1),0.5773751383260997,0.31688524557804787,1.05
box(0),0.5813043908730913,-0.23271803566056692,1.05
box(9),0.3830601403170156,0.31423563920898456,1.05
box(8),0.5189851121641319,0.48888600367361856,1.05
box(7),0.31682470048086325,-0.40615790824726816,1.05
box(6),0.4204426863900063,0.08241937167313029,1.05
box(5),0.30432015209180235,-0.026434254824514336,1.05
box(4),0.6018371205843325,-0.48178199770024943,1.05
box(3),0.6065533953518584,0.06326150394950047,1.05
box(2),0.3701875628521965,-0.2568124404899961,1.05
box(1),0.47250397093624363,-0.08569853115048187,1.05
box(0),0.6280300389895165,0.2927534683904153,1.05
box(9),0.35139024602110597,0.48242727389599294,1.05
box(8),0.5958393420430363,-0.17312010584274085,1.05
box(7),0.535431439415942,0.44015772133833886,1.05
box(6),0.3340223081328426,0.221591673985298,1.05
box(5),0.30582572587954726,-0.43540124977143024,1.05
box(4),0.3378242727563451,0.053422388403943755,1.05
box(3),0.6476673571937853,-0.43201896144482865,1.05
box(2),0.5471731228313269,0.14938441227812949,1.05
box(1),0.30412805317610575,-0.18201592262315314,1.05
box(0),0.4989888840892627,-0.496984092607044,1.05
box(9),0.44701400312549244,-0.2827475168112824,1.05
box(8),0.6282765369228158,0.30583890248212553,1.05
box(7),0.514658010985267,-0.05646929937536005,1.05
box(6),0.586106532011974,0.4589712131608946,1.05
box(5),0.3718928459651356,0.4900198402979573,1.05
box(4),0.6335271925465991,-0.15727520444334198,1.05
box(3),0.4047198404073281,0.3157851872980366,1.05
box(2),0.35709187251981095,-0.009598202396062017,1.05
box(1),0.305213954336041,-0.4447077229547942,1.05
box(0),0.5981701792010987,0.07684876408258245,1.05
box(9),0.3375260896189169,-0.1677534590473787,1.05
box(8),0.5326886912481523,-0.40245677990106077,1.05
box(7),0.31759207842229936,0.13592048860454353,1.05
box(6),0.4839486407573794,-0.2502494539803779,1.05
box(5),0.5631838939199685,0.3445348342733351,1.05
box(4),0.3455198397306757,0.47269634638926783,1.05
box(3),0.6324406016201555,-0.15472552535266137,1.05
box(2),0.3034428813465847,0.30163108620970447,1.05
box(1),0.4005326985015107,-0.0212709809326721,1.05
box(0),0.5412985175934915,0.49756198098263305,1.05
box(9),0.560611634934333,0.06537055406948988,1.05
box(8),0.3015008415226791,-0.42571836466596924,1.05
box(7),0.49964796130877565,-0.406949045478994,1.05
box(6),0.34630922903527284,-0.16378194047854522,1.05
box(5),0.6474519997735813,-0.4380633588076118,1.05
box(4),0.5138027799763623,0.3408326000448708,1.05
box(3),0.33379617623622715,0.4591818180155749,1.05
box(2),0.41791077088934303,0.13567425986300252,1.05
box(1),0.5442000926686357,-0.17192818458504766,1.05
box(0),0.3081627550549264,0.004684512941033558,1.05
box(9),0.3054501649810381,0.28144022810621894,1.05
box(8),0.5893559256384475,0.10909017842909696,1.05
box(7),0.3267753699483264,-0.47908308554419565,1.05
box(6),0.48540648932383335,0.49805278227704286,1.05
box(5),0.4880907891735716,-0.31360376940555823,1.05
box(4),0.5787077938602522,-0.4720050382068842,1.05
box(3),0.4758742426488134,-0.019198112923258237,1.05
box(2),0.3511901262938385,-0.21151134108624325,1.05
box(1),0.5050133489426462,0.33005851612881043,1.05
box(0),0.637552164162515,0.4351498536145336,1.05
box(9),0.5906242774630528,-0.12697824969620186,1.05
box(8),0.3396474195606874,0.07608793644401501,1.05
box(7),0.5477792492780392,0.12013354175876134,1.05
box(6),0.34051867245934736,0.42632353800833556,1.05
box(5),0.35385711441610695,0.2599638536743305,1.05
box(4),0.6403954919465544,-0.3288918973618977,1.05
box(3),0.4129532521510415,-0.4667204021919713,1.05
box(2),0.6381525569230972,-0.48531657059543676,1.05
box(1),0.4131912070307883,-0.17080917375356452,1.05
box(0),0.46192069614415443,-0.02821925084575594,1.05
box(9),0.30911227729555046,-0.29908832576103284,1.05
box(8),0.5511077562679075,0.3482532490187129,1.05
box(7),0.5664961224269753,-0.16521706725522944,1.05
box(6),0.6348869566547641,0.02886066956565203,1.05
box(5),0.3052701001932989,0.07429720295131459,1.05
box(4),0.41282704193482256,0.48159096873756924,1.05
box(3),0.36420340522543293,0.30404071728151527,1.05
box(2),0.4678273561000377,0.15048822666510575,1.05
box(1),0.6006178883540347,-0.3152325789152376,1.05
box(0),0.306629403706354,-0.12951729739035345,1.05
box(9),0.3217156587927651,-0.46105772436174897,1.05
box(8),0.4179706044541097,-0.2744369176238274,1.05
box(7),0.5858780473794047,0.3094590683680082,1.05
box(6),0.5462914767339058,-0.16496138062902188,1.05
box(5),0.6397091780987725,0.47738702586397974,1.05
box(4),0.5325127771874586,0.010462803850111113,1.05
box(3),0.6443073433326585,0.13735595907700215,1.05
box(2),0.44074387617110955,0.35637587484546596,1.05
box(1),0.37960933955493126,0.11865889016835185,1.05
box(0),0.620224105003059,-0.3193618488652936,1.05
box(9),0.47161152923982197,-0.4872723136779984,1.05
box(8),0.3622947799099795,-0.047563578985774124,1.05
box(7),0.31922467879667543,-0.2212957873335223,1.05
box(6),0.6198125438679452,0.30758649945023786,1.05
box(5),0.4818086429096617,-0.2203683298933643,1.05
box(4),0.6356954050721837,0.4825020341222078,1.05
box(3),0.6365262196410468,-0.15150576734698262,1.05
box(2),0.3456801772799555,-0.375536018778045,1.05
box(1),0.6313281791607641,0.0949936279909156,1.05
box(0),0.4326328329684703,0.29381446224945784,1.05
box(9),0.4562915775740025,0.10427332603753792,1.05
box(8),0.5746519443546103,-0.4294136275293595,1.05
box(7),0.439985769637647,0.4681417869675496,1.05
box(6),0.3045319480824233,-0.020329708494460585,1.05
box(5),0.6178315731623837,0.33192485317220055,1.05
box(4),0.4770180369881273,-0.155093284928289,1.05
box(3),0.33265738403082984,-0.22543119621238117,1.05
box(2),0.6363558642774725,-0.22302895709280224,1.05
box(1),0.30316988346209134,-0.49126873091106804,1.05
box(0),0.43223146701375786,-0.37565737412382827,1.05
box(9),0.32168442913460715,0.20732953637045126,1.05
box(8),0.5374831382253364,0.0721961210780786,1.05
box(7),0.6222451690014358,-0.42424647069118715,1.05
box(6),0.4763877468040809,0.4424944362652008,1.05
box(5),0.6499534310200443,0.1844123468514175,1.05
box(4),0.6314840568180051,-0.05175443526787993,1.05
box(3),0.3707561263187493,-0.045823731619326846,1.05
box(2),0.39128185379707003,-0.20386484227814938,1.05
box(1),0.6322504739225525,-0.2150990811484772,1.05
box(0),0.6489101381526292,0.4942429915649196,1.05
box(9),0.3235819595070289,-0.4384580687162912,1.05
box(8),0.4061448099617858,0.15779259787815247,1.05
box(7),0.4952897121720189,-0.3148975114019098,1.05
box(6),0.5221254551393467,-0.4627373700769971,1.05
box(5),0.4815301375764899,0.3413280637538352,1.05
box(4),0.6280962592814641,0.2910688520398549,1.05
box(3),0.5041309115687479,0.04355777215036627,1.05
box(2),0.3053219859192681,0.025407390007873065,1.05
box(1),0.3382879703444902,-0.14995020693654781,1.05
box(0),0.6399453947645526,-0.17920930091690512,1.05
box(9),0.6462941656900107,-0.32978467502874276,1.05
box(8),0.30450900825470706,-0.40092382130650495,1.05
box(7),0.40622486454358037,0.4760597344669043,1.05
box(6),0.31618270990173936,0.19105743180016277,1.05
box(5),0.4757246541581733,-0.2998195072483769,1.05
box(4),0.5557596874448787,0.49997179613938525,1.05
box(3),0.5568382589177775,0.31159957865972887,1.05
box(2),0.5291004586644271,-0.05564043650801409,1.05
box(1),0.6223499034911619,0.17060202506880406,1.05
box(0),0.5585092938995339,-0.4561386489024145,1.05
box(9),0.3762680395224623,-0.05589519733262838,1.05
box(8),0.4677715077035109,0.14491820052124715,1.05
box(7),0.33890876262019165,-0.41281132607414517,1.05
box(6),0.4036239026333853,0.417472730506974,1.05
box(5),0.3069936550123935,0.2299753562133896,1.05
box(4),0.44807739709579675,-0.27232235658018367,1.05
box(3),0.6188542599939172,-0.3081974202672898,1.05
box(2),0.6391061364355669,0.3853679838514016,1.05
box(1),0.6115967495564265,-0.09221625720020443,1.05
box(0),0.6043612761508528,0.20922857266387396,1.05
box(9),0.5546195361238775,-0.47685613621786693,1.05
box(8),0.38756346640449657,-0.12019570070491181,1.05
box(7),0.4546146198710256,0.1426466971597926,1.05
box(6),0.3766757393024939,-0.4774792102014238,1.05
box(5),0.39284993957858017,0.4903460052417018,1.05
box(4),0.30611797542370645,0.2508272034022401,1.05
box(3),0.3004285810869228,-0.326234878836022,1.05
box(2),0.5534176112843456,-0.31085337324590745,1.05
box(1),0.580902516681645,0.05955017672699725,1.05
box(0),0.5779949980433682,-0.15259646490892342,1.05
box(9),0.6102775176670658,0.4435013846838711,1.05
box(8),0.4479956536541726,0.33626564710602214,1.05
box(7),0.4490161425605076,-0.04847296891364172,1.05
box(6),0.39688368233710497,0.12613320547169315,1.05
box(5),0.4254447361436502,-0.4860567290108505,1.05
box(4),0.30029109363276546,0.41307260428897896,1.05
box(3),0.6035265334353304,0.21073619654572595,1.05
box(2),0.4162588065397419,-0.19908839978723125,1.05
box(1),0.5406987922611433,-0.29819932523661363,1.05
box(0),0.30673650763112054,-0.39422732594430365,1.05
box(9),0.5851919006495977,0.02079247942255813,1.05
box(8),0.6451935851027518,0.36742778523691355,1.05
box(7),0.49870277301022387,0.4164492499718008,1.05
box(6),0.301078154661174,-0.05764854370754591,1.05
box(5),0.44577203501931084,0.07867948318109885,1.05
box(4),0.554684730259577,-0.12637270438657955,1.05
box(3),0.38685015472562423,0.3023834962128982,1.05
box(2),0.5052142898393426,-0.4765044201334159,1.05
box(1),0.3405892201185954,-0.2385591848194646,1.05
box(0),0.34723266648798445,0.48540574187415153,1.05
box(9),0.5960405238854452,-0.34572857753385633,1.05
box(8),0.6312204803194263,0.20157672639471647,1.05
box(7),0.3608146095969506,-0.4315812109542537,1.05
box(6),0.6145337640695565,0.01881812536034,1.05
box(5),0.6004357116287402,0.3608161671284802,1.05
box(4),0.3464297320755026,0.1365554709915362,1.05
box(3),0.39684804733678564,-0.03659959473793273,1.05
box(2),0.43353697340608677,0.2903455768839307,1.05
box(1),0.5320441011724723,-0.20277768978824262,1.05
box(0),0.5268192292674847,-0.48971269365563375,1.05
box(9),0.3287563905385311,-0.2410902398352367,1.05
box(8),0.45993013505924757,0.4759181181576392,1.05
box(7),0.6008326469437555,0.20481566783675542,1.05
box(6),0.30011825750135324,-0.48954539639019967,1.05
box(5),0.634240677840342,-0.34306177184171915,1.05
box(4),0.6043497199364347,0.4069616321386891,1.05
box(3),0.5313523088147041,0.030449685148117633,1.05
box(2),0.3043769352077288,0.08867896405365294,1.05
box(1),0.30258454599475815,0.37618531830659196,1.05
box(0),0.6216711996857154,-0.10076068591754539,1.05
box(9),0.4788946570231766,-0.22066626414405344,1.05
box(8),0.37352726741985914,-0.09673785342512675,1.05
box(7),0.4414118032686026,0.17950072883776913,1.05
box(6),0.6211169657099279,0.20157058816004325,1.05
box(5),0.457643671999652,0.4876396930539245,1.05
box(4),0.31599111512117645,-0.46230002285893546,1.05
box(3),0.4850017529715378,-0.388778356795638,1.05
box(2),0.6121580049743096,0.3532592956943794,1.05
box(1),0.6448078451526373,-0.4583970959227367,1.05
box(0),0.5527039301155416,0.036490897700933944,1.05
box(9),0.34869520517679886,0.36235503964615,1.05
box(8),0.5393851384992816,-0.18861524465172652,1.05
box(7),0.33057207785163506,-0.03753590102573334,1.05
box(6),0.6374257669363068,-0.3033583563504261,1.05
box(5),0.3902694334526592,-0.22575195575293316,1.05
box(4),0.4729143331446506,0.48617624092931466,1.05
box(3),0.620737262857386,0.2005376464993559,1.05
box(2),0.48974211638686704,-0.3422601061716479,1.05
box(1),0.3237381294063764,-0.39272072629258814,1.05
box(0),0.6414470299972863,0.3964770900885719,1.05
box(9),0.39679172663876333,0.11766264311587804,1.05
box(8),0.32414182356247195,0.2911120578517027,1.05
box(7),0.5979381968588076,0.006122187209272489,1.05
box(6),0.5595513070302416,-0.49396101424689454,1.05
box(5),0.5907779535157567,-0.14480123228801334,1.05
box(4),0.37404289492587517,-0.19951091837794044,1.05
box(3),0.48851478267371073,0.29459902064459753,1.05
box(2),0.4443602348660103,0.4384780616809506,1.05
box(1),0.4245995611400226,-0.031975347501497,1.05
box(0),0.3740225459386632,-0.3768395810508183,1.05
box(9),0.6319774859247416,0.24508743881942519,1.05
box(8),0.6143965587767102,0.39967518004570546,1.05
box(7),0.383090634878598,0.14262796262166832,1.05
box(6),0.6350881587441785,0.0944412751825563,1.05
box(5),0.5215153203587294,-0.4295076694992296,1.05
box(4),0.5837801159990066,-0.28220049107034406,1.05
box(3),0.45240839219789936,-0.2019249283830551,1.05
box(2),0.6318024216109944,-0.12078776897610255,1.05
box(1),0.48128168792107745,0.3173186663374933,1.05
box(0),0.41966112685378076,0.4578193312512452,1.05
box(9),0.3991909008868712,-0.030160823375118162,1.05
box(8),0.38196700419007534,-0.3501449526654701,1.05
box(7),0.6185056437322716,0.4007465573062119,1.05
box(6),0.3211550149442387,0.17737648360573666,1.05
box(5),0.5804232261863049,0.09221816485661238,1.05
box(4),0.6373013869702071,-0.49920605978869115,1.05
box(3),0.47918113322094646,-0.4681790324775691,1.05
box(2),0.5031439991550677,-0.19858223571009237,1.05
box(1),0.6463984884343281,-0.059197103516673844,1.05
box(0),0.5935791540225619,-0.3322947262002721,1.05
box(9),0.5431275987126748,0.247290260734795,1.05
box(8),0.33353095248713704,-0.0751502413974815,1.05
box(7),0.40907149645750335,0.3819141496773757,1.05
box(6),0.5556713697335167,0.49065132397846445,1.05
box(5),0.38087855199435194,0.07392764773463123,1.05
box(4),0.3351179604600306,-0.3966309812614538,1.05
box(3),0.6394064490411531,0.13138994472275545,1.05
box(2),0.3605929812605571,0.23846671488501336,1.05
box(1),0.4944956580984585,-0.4592340034892175,1.05
box(0),0.37169865151372505,-0.2401621020724095,1.05
box(9),0.534937338646715,-0.22236717568296904,1.05
box(8),0.525192023721949,-0.025842860512385712,1.05
box(7),0.6290931668113517,-0.38443632498541636,1.05
box(6),0.3261180259277178,0.4057746521536246,1.05
box(5),0.5427471289640953,0.4553679284312542,1.05
box(4),0.5183331429097352,0.23425313053178798,1.05
box(3),0.34325759690961855,0.08594060103544399,1.05
box(2),0.3283430021861217,-0.0684475669723299,1.05
box(1),0.3493645451239452,-0.39158537861129794,1.05
box(0),0.48307210412732726,-0.49354767941424404,1.05
box(9),0.30439410411262957,-0.23222658141131458,1.05
box(8),0.48249121877177903,-0.28010719633725356,1.05
box(7),0.49356458090668043,0.015227542423557394,1.05
box(6),0.6406268544811535,-0.4787074027786484,1.05
box(5),0.3068100729533783,0.43495987004456804,1.05
box(4),0.641615695009211,-0.2855234156005,1.05
box(3),0.6106723738148908,0.11374363890262285,1.05
box(2),0.6336531645302492,-0.09259341278148481,1.05
box(1),0.5230599946533014,0.30715261611869105,1.05
box(0),0.35255348350899013,0.21377327636226973,1.05
box(9),0.5397094786126857,0.4664751044866181,1.05
box(8),0.34240420176987285,-0.49377084051953934,1.05
box(7),0.37351983432005187,-0.12612399270664687,1.05
box(6),0.3614488078232302,-0.34181868488123024,1.05
box(5),0.41438389672213644,0.06203913864241328,1.05
box(4),0.604975060624509,-0.48469819500244193,1.05
box(3),0.3204014961221136,0.44892213003731585,1.05
box(2),0.5512169593233,-0.34000213139512003,1.05
box(1),0.5958360521265753,0.13043116382638542,1.05
box(0),0.5125369331661296,-0.05756865730988714,1.05
box(9),0.6462471962777645,-0.20220890434942174,1.05
box(8),0.5366557672760955,0.4662699110744378,1.05
box(7),0.452381128469754,0.23884919993723075,1.05
box(6),0.32741917673702675,-0.10549689845672827,1.05
box(5),0.36460510568979915,-0.4399361561084397,1.05
box(4),0.3884565075334048,-0.26178299929878546,1.05
box(3),0.3957469545388632,0.059163677295257955,1.05
box(2),0.3552630292453156,0.4882010079025715,1.05
box(1),0.585972411020178,-0.4964036429389309,1.05
box(0),0.5955335276317492,0.08713370043798607,1.05
box(9),0.6137495571353578,0.2795509700980767,1.05
box(8),0.5080237515337549,-0.14274337116585434,1.05
box(7),0.5399231544291725,0.4414496826562052,1.05
box(6),0.6153876217008969,-0.2628433747019535,1.05
box(5),0.4796674708267993,0.19336201228836247,1.05
box(4),0.31399103768434394,-0.06929579232502359,1.05
box(3),0.31224991174276295,0.18600371497448176,1.05
box(2),0.37826811377987213,-0.4391299259824245,1.05
box(1),0.3849264913108507,0.451677722785516,1.05
box(0),0.33818096827879013,-0.2324120905749878,1.05
box(9),0.6231416431540706,-0.03492705229005222,1.05
box(8),0.6381242644487158,-0.49386416237757413,1.05
box(7),0.6334900653030328,0.12655212597904086,1.05
box(6),0.49849301488129105,0.3503840533047954,1.05
box(5),0.5115278787229055,-0.2901257093465478,1.05
box(4),0.4800286005792479,0.06563447155872637,1.05
box(3),0.49038977406027273,-0.14116259752330018,1.05
box(2),0.30035999033556093,-0.06562731227376295,1.05
box(1),0.48013281435721145,-0.4507941555423509,1.05
box(0),0.36593674940866844,0.4844937638089035,1.05
box(9),0.6462785294143992,-0.19048612196707526,1.05
box(8),0.3101998288127006,-0.3856680159124196,1.05
box(7),0.6418670169125402,-0.4093233112115494,1.05
box(6),0.6496871021436486,0.49674190934219353,1.05
box(5),0.6462968199975265,0.05275682227842171,1.05
box(4),0.30047887457179634,-0.2165424278214516,1.05
box(3),0.5713869818493004,0.1920479368211776,1.05
box(2),0.46863364380623185,-0.2674202077124034,1.05
box(1),0.38001095555907943,-0.04644785318483313,1.05
