Object,X,Y,Z
box(1),-0.5793050177812236,0.3628255952162657,1.05
box(0),-0.7244808150750532,0.6325822330312605,1.05
box(8),-0.22838896930457295,0.5573870399787005,1.05
box(7),-0.4080215250412035,0.24489164517743384,1.05
box(6),-0.3654589864260315,0.7090574833541023,1.05
box(5),-0.7651037044761719,0.22730956169516683,1.05
box(4),-0.4753800334292821,0.5934621908409188,1.05
box(3),-0.7865307507892589,0.38221466503218804,1.05
box(2),-0.5487513155871024,0.7734167494448134,1.05
box(1),-0.3759474776243674,0.4614688244633288,1.05
box(0),-0.6282586114087911,0.42864959281136755,1.05
box(8),-0.5649989753797022,0.23417744362413093,1.05
box(7),-0.7684610237285896,0.6621578581524012,1.05
box(6),-0.23107792529978768,0.5105255664728906,1.05
box(5),-0.35951661608441543,0.775429310274677,1.05
box(4),-0.2688797245826813,0.32553333678541296,1.05
box(3),-0.4082226210454689,0.26484260901513723,1.05
box(2),-0.20967046798740505,0.7383060941848261,1.05
box(1),-0.7813316041742495,0.41563347415693674,1.05
box(0),-0.4665478836675442,0.544875495825766,1.05
box(8),-0.6336023263167794,0.7740123306354745,1.05
box(7),-0.5679505571644434,0.2251364942931906,1.05
box(6),-0.6059821136505046,0.4886728396624983,1.05
box(5),-0.7616523607656223,0.2391203218132395,1.05
box(4),-0.2785568620078866,0.47951007397946765,1.05
box(3),-0.2512369530876201,0.25567846418904455,1.05
box(2),-0.4359128024113291,0.30089480660939355,1.05
box(1),-0.3195331729551467,0.783892698058275,1.05
box(0),-0.7973153639460699,0.45036008613026335,1.05
box(8),-0.7286741185655863,0.5899817095175437,1.05
box(7),-0.6988530365796144,0.7854190536999217,1.05
box(6),-0.4930886651129273,0.6175344957662863,1.05
box(5),-0.5377333575880454,0.7696001826412782,1.05
box(4),-0.7040531396735288,0.24949967713618434,1.05
box(3),-0.20638346091456958,0.6685877607552824,1.05
box(2),-0.21725560675160163,0.31460040723238253,1.05
box(1),-0.5068627206526848,0.35256296513991925,1.05
box(0),-0.32199476288283163,0.4329617913628696,1.05
box(8),-0.6100312181435246,0.4700116292841021,1.05
box(7),-0.3570316884977984,0.7783630792814871,1.05
box(6),-0.7801715141942014,0.4198444334640886,1.05
box(5),-0.4833824633335253,0.5635908613161638,1.05
box(4),-0.5952696199315222,0.7943011624933589,1.05
box(3),-0.7768014502758414,0.2021004814218481,1.05
box(2),-0.3986624624762385,0.21982759074308178,1.05
box(1),-0.22782437616511436,0.21549600440525343,1.05
box(0),-0.2056986597068344,0.6616633749896297,1.05
box(8),-0.7735374475303531,0.7058847681424956,1.05
box(7),-0.5436243834173002,0.2832097159778524,1.05
box(6),-0.23560230109730473,0.38099359988989423,1.05
box(5),-0.7974449969464954,0.3711212426972964,1.05
box(4),-0.42872102238620313,0.670305495733283,1.05
box(3),-0.6047676760385439,0.5894986200521994,1.05
box(2),-0.30194073642897623,0.5300435011828215,1.05
box(1),-0.6031664294755715,0.4250281704871297,1.05
box(0),-0.3551733979480951,0.22332195122977871,1.05
box(8),-0.33735145084146306,0.7945954011449128,1.05
box(7),-0.7280491683796455,0.686955654249662,1.05
box(6),-0.7674110304022153,0.5321727318406066,1.05
box(5),-0.6180640038325724,0.25926334244287924,1.05
box(4),-0.20790673635001114,0.2573408777964814,1.05
box(3),-0.49137325447671315,0.7181706767436913,1.05
box(2),-0.3976869035023024,0.39505488784276876,1.05
box(1),-0.2918687199295269,0.5135855597021703,1.05
box(0),-0.5039011581022699,0.5359238779411164,1.05
box(8),-0.7648835139875001,0.3000529280455606,1.05
box(7),-0.24516589748399592,0.7489274073560916,1.05
box(6),-0.3791337780874391,0.2134069297451611,1.05
box(5),-0.7620276329203204,0.5735120903950712,1.05
box(4),-0.6935637593776159,0.43206488694716466,1.05
box(3),-0.5456016407413082,0.3461457145761644,1.05
box(2),-0.4898561653364002,0.7016404363379376,1.05
box(1),-0.7653934530918105,0.768721831429422,1.05
box(0),-0.22899744317468082,0.2088812621214982,1.05
box(8),-0.38001583711599385,0.5214823952168178,1.05
box(7),-0.21832624116753105,0.46353376518207084,1.05
box(6),-0.6541943994289356,0.22131532668404671,1.05
box(5),-0.3431558541652072,0.3216800271437412,1.05
box(4),-0.6686565801066053,0.5934444213973162,1.05
box(3),-0.30602614894079383,0.6690075778818283,1.05
box(2),-0.5438686999703597,0.35336105175391186,1.05
box(1),-0.5044239825623344,0.755843104282677,1.05
box(0),-0.7622128592099349,0.39871720132056354,1.05
box(8),-0.21584989998524093,0.7965349345323309,1.05
box(7),-0.20364376696776665,0.2578365304056086,1.05
box(6),-0.22080080577056585,0.5110780637892105,1.05
box(5),-0.4372971738164455,0.5389795238733902,1.05
box(4),-0.386725162656017,0.3703671262519781,1.05
box(3),-0.7466323151860632,0.7944173467414868,1.05
box(2),-0.3548323735062977,0.7334424165315012,1.05
box(1),-0.7503083205238297,0.5829298921795483,1.05
box(0),-0.5556169330514256,0.2492788147405844,1.05
box(8),-0.6054516621489455,0.6679900678923687,1.05
box(7),-0.7025015740824128,0.3239479788015228,1.05
box(6),-0.2217917686682318,0.2431007053495759,1.05
box(5),-0.20673077235220347,0.411529111615962,1.05
box(4),-0.21939030979940866,0.6196329237396068,1.05
box(3),-0.4030382146972863,0.4276508202898555,1.05
box(2),-0.5804087875747617,0.5031447377392338,1.05
box(1),-0.3027372902063272,0.7930785804080229,1.05
box(0),-0.7546211019677151,0.5008919755907202,1.05
box(8),-0.5833907643687398,0.2322097648914571,1.05
box(7),-0.39758612081596006,0.6451020832426756,1.05
box(6),-0.5469599022933049,0.6709803495387492,1.05
box(5),-0.7832714734991879,0.7804081624028414,1.05
box(4),-0.20728588549696153,0.33693822602581586,1.05
box(3),-0.2330745683059858,0.5894151980032785,1.05
box(2),-0.38173770585181666,0.49569274328560514,1.05
box(1),-0.7921293354137913,0.2783573981639401,1.05
box(0),-0.5402802166493297,0.4687728359618318,1.05
box(8),-0.7651349766799451,0.4567413047112675,1.05
box(7),-0.6131957656841842,0.3292572977208701,1.05
box(6),-0.50213995636526,0.22203713818945045,1.05
box(5),-0.407182781467736,0.6989931647526582,1.05
box(4),-0.7747001660392439,0.7815349739730728,1.05
box(3),-0.6815715872343786,0.6303655158146579,1.05
box(2),-0.29348817382658976,0.7988746575697401,1.05
box(1),-0.30128765190313384,0.5608910830044944,1.05
box(0),-0.3262371215621615,0.38559278716948653,1.05
box(8),-0.49158018066278636,0.5503767297296663,1.05
box(7),-0.770947413299599,0.33873393097501303,1.05
box(6),-0.31835238155125206,0.20386336387187237,1.05
box(5),-0.48337887454327255,0.37729800117226703,1.05
box(4),-0.4334346197589854,0.7098263787033638,1.05
box(3),-0.6149247218575464,0.21033035419127818,1.05
box(2),-0.6421744459480903,0.6671442969733294,1.05
box(1),-0.6781149794984243,0.47559173020405904,1.05
box(0),-0.32855831087521326,0.5893161877021356,1.05
box(8),-0.20730853247685874,0.487148815011524,1.05
box(7),-0.26974008693142026,0.7878658730706005,1.05
box(6),-0.7884802413156946,0.5934805959618534,1.05
box(5),-0.2269738625604981,0.27778257047918375,1.05
box(4),-0.7769450967525204,0.305606931658338,1.05
box(3),-0.48467759020575407,0.4129717727204637,1.05
box(2),-0.6161577908311527,0.25434285953304003,1.05
box(1),-0.49500274362083385,0.6567311227051894,1.05
box(0),-0.6487136808581491,0.7480875132090896,1.05
box(8),-0.6509925869448159,0.4408110179624283,1.05
box(7),-0.3066876781884565,0.556906552296071,1.05
box(6),-0.44887566671871326,0.2598483054718044,1.05
box(5),-0.3064543975198834,0.7952720842676118,1.05
box(4),-0.23127936928295623,0.3296829458743651,1.05
box(3),-0.7643110870524243,0.5988962301923553,1.05
box(2),-0.45045175300919776,0.49811581542910505,1.05
box(1),-0.7977699981305051,0.35766588902171337,1.05
box(0),-0.6345854291854385,0.21822217505319322,1.05
box(8),-0.6187790906757098,0.7906555539697835,1.05
box(7),-0.510081545183449,0.6666689908522397,1.05
box(6),-0.6390900734033278,0.4200417453291893,1.05
box(5),-0.4295537522865879,0.27840938975882373,1.05
box(4),-0.26433216172282986,0.7786694921212549,1.05
box(3),-0.7887380435860636,0.7582349821370484,1.05
box(2),-0.23948905630814088,0.2798761532902316,1.05
box(1),-0.21023932174395316,0.6198612375362267,1.05
box(0),-0.670420967172455,0.6068830490421889,1.05
box(8),-0.44308499760677666,0.430591400270264,1.05
box(7),-0.7186650367948091,0.21744137626466079,1.05
box(6),-0.4411996969971614,0.6168145471749964,1.05
box(5),-0.5912558747351928,0.7917183400422161,1.05
box(4),-0.5669031505373832,0.3331283607715787,1.05
box(3),-0.7003643713642214,0.43209313231976554,1.05
box(2),-0.39166051945034924,0.2814631352784056,1.05
box(1),-0.21925747346535246,0.3182807233314013,1.05
box(0),-0.757636088239773,0.7499898251197408,1.05
box(8),-0.6709494093756379,0.6089027662455899,1.05
box(7),-0.20267048612022232,0.4821721254984926,1.05
box(6),-0.3216884189374447,0.7784432883086956,1.05
box(5),-0.7990876418868533,0.2223467052899986,1.05
box(4),-0.4873603330103271,0.5961654374182037,1.05
box(3),-0.5410565491932117,0.7740507751897197,1.05
box(2),-0.5850356798406509,0.44093155920588195,1.05
box(1),-0.385604507441492,0.3390995604461524,1.05
box(0),-0.3344097329016581,0.6143822629574224,1.05
box(8),-0.7185107102055039,0.3724687492151405,1.05
box(7),-0.6537561814927937,0.6030700516550613,1.05
box(6),-0.7851235413669224,0.7409977166261028,1.05
box(5),-0.31299344491704895,0.7815253708199803,1.05
box(4),-0.5357012588043837,0.21438756922591953,1.05
box(3),-0.20234296422477152,0.46974272234299574,1.05
box(2),-0.7268977915417112,0.2220556449052672,1.05
box(1),-0.22294184457836086,0.25661789936250645,1.05
box(0),-0.49195458709939627,0.715624527628467,1.05
box(8),-0.35714740857891286,0.34455771371910593,1.05
box(7),-0.5186822417267877,0.4476315240190665,1.05
box(6),-0.6068471804630061,0.60896661314608,1.05
box(5),-0.36461785038921535,0.6311394474388994,1.05
box(4),-0.7507810126544154,0.6869877925297168,1.05
box(3),-0.7947808519193373,0.5396578955203666,1.05
box(2),-0.24389973986885477,0.7702905611183488,1.05
box(1),-0.6210901339796027,0.33232718371581116,1.05
box(0),-0.43909472326247356,0.20068036964552619,1.05
box(8),-0.20813537108030364,0.49159086393058843,1.05
box(7),-0.32986470854272837,0.32996385746125223,1.05
box(6),-0.4645209878224127,0.759769247435546,1.05
box(5),-0.5007742390011702,0.4937299421534437,1.05
box(4),-0.6085185779321767,0.6347331195727963,1.05
box(3),-0.7950838262551747,0.7085885278808355,1.05
box(2),-0.22189056454229084,0.20331524451438115,1.05
box(1),-0.7999447928223904,0.37755561366071894,1.05
box(0),-0.5361883865895127,0.32856164359517337,1.05
box(8),-0.7284277877666125,0.23821707584119964,1.05
box(7),-0.32446426845005005,0.48279912347195586,1.05
box(6),-0.6164312098881348,0.7866051967302572,1.05
box(5),-0.385325996619571,0.7606530871255357,1.05
box(4),-0.6429282724864978,0.4856566459199806,1.05
box(3),-0.42842242955729815,0.5945533698458658,1.05
box(2),-0.22546928386701376,0.6008623382682905,1.05
box(1),-0.25857877370715543,0.20225350155496347,1.05
box(0),-0.7773661003407413,0.575771407250885,1.05
box(8),-0.21608014003314913,0.37619763613843116,1.05
box(7),-0.45807484794157816,0.35210265763325244,1.05
box(6),-0.7020655256574939,0.24855903207179536,1.05
box(5),-0.7271309712874143,0.7913074014253676,1.05
box(4),-0.47196617400680346,0.7952173697686915,1.05
box(3),-0.24010363503183302,0.7741321572087629,1.05
box(2),-0.697758299868099,0.40739205249724053,1.05
box(1),-0.2223648640453234,0.5477771636402076,1.05
box(0),-0.5270040144967576,0.5553554624808517,1.05
box(8),-0.28042298218340544,0.22001302212465687,1.05
box(7),-0.3670577118202444,0.6516729039022473,1.05
box(6),-0.3510263469083441,0.39049308663985893,1.05
box(5),-0.6276717723206396,0.6774652805583179,1.05
box(4),-0.7662067769692078,0.7583240697190088,1.05
box(3),-0.5028671369804913,0.2744263247419605,1.05
box(2),-0.79329642684727,0.2468979364504217,1.05
box(1),-0.7769283891550238,0.600251842115287,1.05
box(0),-0.5982515953465724,0.40798100028006745,1.05
box(8),-0.20474421790479372,0.46416199019196336,1.05
box(7),-0.47500693774702174,0.7922930537950525,1.05
box(6),-0.7496107640868941,0.4100210693000797,1.05
box(5),-0.5074079878483793,0.5710290906467157,1.05
box(4),-0.26955011525501593,0.2686193693376368,1.05
box(3),-0.6521315231307389,0.7472989331114797,1.05
box(2),-0.4390247880106797,0.22474176039049326,1.05
box(1),-0.30534157754210745,0.7103172932825479,1.05
box(0),-0.679187943378539,0.20117141535589445,1.05
box(8),-0.5640121356487572,0.3689415428035283,1.05
box(7),-0.3233031631148915,0.5311374522207832,1.05
box(6),-0.46220524525287154,0.7391013418615688,1.05
box(5),-0.7278983003866013,0.5974147239145191,1.05
box(4),-0.7268337444511959,0.3619005673558161,1.05
box(3),-0.2771324719863903,0.21433112317824157,1.05
box(2),-0.3201994909275677,0.37588347598705374,1.05
box(1),-0.48404246034933146,0.504749814986121,1.05
box(0),-0.23920026396829905,0.7143246308005236,1.05
box(8),-0.46695804932752044,0.22528440379812745,1.05
box(7),-0.708070763887888,0.776926987129475,1.05
box(6),-0.5622008498644461,0.344709778103771,1.05
box(5),-0.3984076923219033,0.7646800530994176,1.05
box(4),-0.27646440210998524,0.5263912828742572,1.05
box(3),-0.7003641313137587,0.47264185233877065,1.05
box(2),-0.2560524289791555,0.2113348664610243,1.05
box(1),-0.5983697931232723,0.6307699570933203,1.05
box(0),-0.7852929192712561,0.2387185397003141,1.05
box(8),-0.7695901846290025,0.637502496655288,1.05
box(7),-0.4625082461943763,0.5325322867877302,1.05
box(6),-0.6743583997002911,0.7933717864708933,1.05
box(5),-0.3855143060842242,0.38185160787292427,1.05
box(4),-0.24428078841219247,0.740271549512403,1.05
box(3),-0.2567482721626744,0.5718336862654428,1.05
box(2),-0.6263423010529026,0.2145233979357184,1.05
box(1),-0.5769657227108416,0.4227279118089321,1.05
box(0),-0.7710490314776022,0.4008080465675154,1.05
box(8),-0.2871370617538189,0.23542162943310882,1.05
box(7),-0.40317370219117743,0.7491837102141341,1.05
box(6),-0.7899547597080272,0.6252673802798154,1.05
box(5),-0.6021780829907166,0.6509595051371563,1.05
box(4),-0.4131366774737616,0.3263558181386613,1.05
box(3),-0.7985785371789644,0.7757227937553368,1.05
box(2),-0.42889690739531017,0.5541337028131093,1.05
box(1),-0.7273019972812209,0.24435651230881347,1.05
box(0),-0.254960528611614,0.429877662704726,1.05
box(8),-0.5826245649405947,0.3356957329728032,1.05
box(7),-0.6831526749234822,0.45428903747067456,1.05
box(6),-0.24571818123403108,0.6133030904122069,1.05
box(5),-0.2248155267277436,0.7755728925722236,1.05
box(4),-0.2625779294295902,0.2035819301563491,1.05
box(3),-0.6426989799938472,0.6127902318635094,1.05
box(2),-0.4280055917116503,0.2096304336708118,1.05
box(1),-0.42402502453432034,0.7035414726228706,1.05
box(0),-0.7195919222638549,0.2145135338930103,1.05
box(8),-0.3775414140969736,0.39113958062053994,1.05
box(7),-0.6775421371452874,0.7692309137664515,1.05
box(6),-0.5669512472891858,0.396558313364107,1.05
box(5),-0.795666209026548,0.5418401364258765,1.05
box(4),-0.2675389136608621,0.5270809781945862,1.05
box(3),-0.5003835702684214,0.556037641749366,1.05
box(2),-0.211917706784083,0.6936505775163762,1.05
box(1),-0.43338357559455565,0.24554556986194634,1.05
box(0),-0.4249955067581993,0.7011670485937775,1.05
box(8),-0.602885055582965,0.20785317204652626,1.05
box(7),-0.3354165327678329,0.37948836384437806,1.05
box(6),-0.756273558557554,0.3274697960189649,1.05
box(5),-0.5902386341874185,0.4084762644806277,1.05
box(4),-0.692027019486864,0.7574435900228043,1.05
box(3),-0.3048065910584718,0.5566745407041935,1.05
box(2),-0.5093981540139196,0.5695106296158581,1.05
box(1),-0.7676010532853872,0.5739708971816174,1.05
box(0),-0.23689494610216633,0.6951430673082095,1.05
box(8),-0.40403178325599154,0.7333514958150036,1.05
box(7),-0.5411170467441524,0.25559121499802506,1.05
box(6),-0.39014842966594365,0.41704870703802904,1.05
box(5),-0.7578232269713827,0.28755677327782314,1.05
box(4),-0.27330538573241164,0.287328714007211,1.05
box(3),-0.6862238524911495,0.44556622238408927,1.05
box(2),-0.2161206480514839,0.46464825866202675,1.05
box(1),-0.6432721983572751,0.7887074925758704,1.05
box(0),-0.7687008641282667,0.5867071351940643,1.05
box(8),-0.2172001379385142,0.689444556822741,1.05
box(7),-0.46949064269350865,0.6416060666685013,1.05
box(6),-0.5215938183218232,0.496958841815848,1.05
box(5),-0.3649824762623869,0.5086377733985977,1.05
box(4),-0.7689749726786896,0.22785237614072112,1.05
box(3),-0.46919448802421176,0.2145183161354546,1.05
box(2),-0.22833854137542023,0.25419473101757317,1.05
box(1),-0.649052111905825,0.37794209849839694,1.05
box(0),-0.6080678842252619,0.6993680091285339,1.05
box(8),-0.4575499222995746,0.7963216040685062,1.05
box(7),-0.7807380267285136,0.5667872897726994,1.05
box(6),-0.24934163928975267,0.7508056136183838,1.05
box(5),-0.5988371143327134,0.5327581612125389,1.05
box(4),-0.3571748999617872,0.5166576760647925,1.05
box(3),-0.43941649509715625,0.3760839029378227,1.05
box(2),-0.7878347451212215,0.7653837355063198,1.05
box(1),-0.5295639072230318,0.2244283940065666,1.05
box(0),-0.7420408684049167,0.35142616126538156,1.05
box(8),-0.2535183275648054,0.2771910988240447,1.05
box(7),-0.6074383079442047,0.735854095153802,1.05
box(6),-0.39644084614899855,0.7083905099343,1.05
box(5),-0.2064406303196613,0.5896663087956233,1.05
box(4),-0.7624271508101201,0.5502181979178522,1.05
box(3),-0.33809162114361724,0.48750713399951384,1.05
box(2),-0.5004572133835797,0.5392839432525046,1.05
box(1),-0.7724459980644174,0.7260235635341306,1.05
box(0),-0.48786009892764615,0.2746592757142403,1.05
box(8),-0.6330390586507096,0.31888882161651677,1.05
box(7),-0.2655652841707244,0.30563428683004307,1.05
box(6),-0.5548991274415875,0.7362527599580004,1.05
box(5),-0.38460879648425256,0.6539967877582084,1.05
box(4),-0.25076931678188397,0.7854189101705666,1.05
box(3),-0.6960844532992145,0.46901605419965847,1.05
box(2),-0.7883465200020527,0.3210796181262158,1.05
box(1),-0.23980957175202508,0.5756795084121753,1.05
box(0),-0.5392238380812983,0.45898373016450567,1.05
box(8),-0.5129779495605351,0.21481298244792155,1.05
box(7),-0.36061721344982567,0.44649794028886314,1.05
box(6),-0.7705110512488367,0.7339683814012878,1.05
box(5),-0.5997107044955693,0.6990425387589079,1.05
box(4),-0.23024698515812786,0.2157176498112235,1.05
box(3),-0.32097702543783513,0.7516442838008486,1.05
box(2),-0.7866342003929294,0.5059147009751768,1.05
box(1),-0.6508783335874757,0.2789213301375285,1.05
box(0),-0.47132417999355053,0.7885626025576091,1.05
box(8),-0.6126791808793759,0.4789209468558541,1.05
box(7),-0.43799728749283107,0.5846506524902126,1.05
box(6),-0.37919351673647217,0.40947860980339046,1.05
box(5),-0.7485363992209848,0.7373703394832898,1.05
box(4),-0.7968145825436361,0.20295426007765,1.05
box(3),-0.21445034787693815,0.29831390222446946,1.05
box(2),-0.45575914632386105,0.21271972558141436,1.05
box(1),-0.2179240533286539,0.7751817336350935,1.05
box(0),-0.600589747782124,0.32842715477735096,1.05
box(8),-0.7207822466587148,0.5837250010168638,1.05
box(7),-0.598352980551385,0.6772020198947057,1.05
box(6),-0.2892832350245197,0.5323384627258401,1.05
box(5),-0.4455915680791425,0.6182364175128272,1.05
box(4),-0.789755886299365,0.37719004554636815,1.05
box(3),-0.698678355804264,0.2077511799565097,1.05
box(2),-0.21551965194800948,0.33739252601313974,1.05
box(1),-0.7966524927753114,0.7345612748768433,1.05
box(0),-0.2703958840008524,0.697819971396495,1.05
box(8),-0.5492369639052535,0.22640432169207558,1.05
box(7),-0.6583159753336361,0.5070380900940599,1.05
box(6),-0.5287308728131925,0.42314854079161085,1.05
box(5),-0.6482145128728685,0.6725707569040744,1.05
box(4),-0.401598052804207,0.5477513944780181,1.05
box(3),-0.2845961004633627,0.20209319297150896,1.05
box(2),-0.6898934771844591,0.34361210609138526,1.05
box(1),-0.25454735104730547,0.391886471735137,1.05
box(0),-0.7736876935748362,0.7708227380219612,1.05
box(8),-0.2458093410627819,0.7279270939141358,1.05
box(7),-0.7932520333817108,0.6036665401993166,1.05
box(6),-0.5982883302082731,0.2235320059076348,1.05
box(5),-0.7660959580188396,0.21025257064735592,1.05
box(4),-0.6056566020570873,0.6601725614372524,1.05
box(3),-0.49321596013449526,0.439692882285374,1.05
box(2),-0.48577246477727964,0.7667024206117907,1.05
